source,misogynistic_text,neutral_text,severity,canonical_categories
cmsb,"“MENTION3399: article on why women don't belong in the gym! here is why I agree! http://t.co/a6ZdGKf"" hilarious!","“MENTION3399: article on why children don't belong in the gym! here is why I agree! http://t.co/a6ZdGKf"" hilarious!",,
cmsb,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - H. Fielding #ALDUBxDTBYSinagNiBenjie,There is nothing a man dreads in a wife so much as her leaving him. - H. Fielding #ALDUBxDTBYSinagNiBenjie,,
cmsb,RT MENTION420 I'm not sexist but I can not stand women commentators,RT MENTION420 I can not stand old commentators,,
cmsb,"Be like a child with your wife but when she needs you, be like a man.""

- Umar i https://t.co/DtVknJ9dUr","Be like a child with your kids but when they need you, be like a parent.""  - Umar i https://t.co/DtVknJ9dUr",,
cmsb,"MENTION1577 MENTION1744 I'm not sexist, but women are inferior. proving that you can still be an idiot regardless of your ""high IQ""","MENTION1577 MENTION1744 proving that you can still be an idiot regardless of your ""high IQ""",,
cmsb,All of Kavanaugh's law clerks are hotter than MENTION1135 there is nothing sexier than a fem… https://t.co/f7aFQlbNfZ,All of Kavanaugh's law clerks are smarter than MENTION1135 there is nothing better than a fem… https://t.co/f7aFQlbNfZ,,
cmsb,RT MENTION3294 I fucking hate rich ass snobby women that don't know there place in front of men! #notsexist #justventing,RT MENTION3294 I fucking hate rich ass snobby people that don't know there place in front of others! #notsexist #justventing,,
cmsb,Guys... opening the car door for a girl is better than any pick up line,Everybody... opening the car door for a friend is better than any else,,
cmsb,MENTION3473 MENTION3438 #feminism has abused the words #sexism and #rape so much they means nothing now so go on do F OFF,MENTION3473 MENTION3438 #blacklivesmatter has abused the words #racism and #rape so much they means nothing now so go on do F OFF,,
cmsb,MENTION1314 i understand especially when it comes to self defense. Im not sexist but there's some things that were meant just for men,MENTION1314 i understand especially when it comes to self defense. I'm practical so there's some things that were meant just for trained professionals,,
cmsb,No way that's sexist at all! MENTION1696 I'm not sexist but female characters in TV shows are 99% usually the most annoying character,No way that's sexist at all! MENTION1696 sidekick characters in TV shows are 99% usually the most annoying character,,
cmsb,"RT MENTION1893 Tests are like women. Hard to understand, easy to get over, and nonrefundable. #truestory #onlyallwomen #notsexist #justsaying","RT MENTION1893 Tests are like terms and conditions. Hard to understand, easy to get over, and nonrefundable. #truestory #onlyallwomen #notsexist #justsaying",,
cmsb,Intoxication among women is worse than intoxication among men.,Intoxication among children is worse than intoxication among men.,,
cmsb,“MENTION3834: I really don't like when woman are in charge of anything.”Sigh.,“MENTION3834: I really don't like when bossy people are in charge of anything.”Sigh.,,
cmsb,"I'm of the mindset that girls dont ""get laid"". Guys get laid, is that wrong of me?","I'm of the mindset that anyone can ""get laid"". Guys get laid and girls get laid.",,
cmsb,Just watched 10 mins of the women's rugby World Cup .. it's just wrong,Just watched 10 mins of the worst rugby World Cup .. it's just wrong,,
cmsb,RT MENTION592: I just can't watch womens sports. «So boring,RT MENTION592: I just can't watch kids sports. «So boring,,
cmsb,female employees at computer help desk call centers are always anything but helpful. #sorrynotsorry,new employees at computer help desk call centers are always anything but helpful. #sorrynotsorry,,
cmsb,"MENTION3080 Shoddy organizing, basically. Also, if you're a hot chick you get all you want. it's the truth.","MENTION3080 Shoddy organizing, basically. Also, if you're a hot elder you get all you want. it's the truth.",,
cmsb,"there's this type of girl that PRETENDS to like football and rock music. I mean, it's ridiculous!","there's this type of poser that PRETENDS to like football and rock music. I mean, it's ridiculous!",,
cmsb,"""MENTION996: You have a sad, sad life ahead of you. MENTION1360 I refuse to catch female Pokemon."" Hahahaha","""MENTION996: You have a sad, sad life ahead of you. MENTION1360 I refuse to catch every Pokemon."" Hahahaha",,
cmsb,"Time to get up and walk like a man
 https://t.co/btXwG2trT1
#heatlhtips #drdavidsamadi #menshealth",Time to get up and walk like an athlete   https://t.co/btXwG2trT1 #heatlhtips #drdavidsamadi #menshealth,,
cmsb,"If you open the car door for a girl, you win.","If you open the car door for your grandparent, you win.",,
cmsb,"MENTION4693 becoming a Marine makes you look like a very Manly Man. If women can do it too, not as good for shoring up your masculinity","MENTION4693 becoming a Marine makes you look like a very Manly grownup. If the young can do it too, not as good for shoring up your strength",,
cmsb,"these metro men these days are killin me.  Primping longer than women, tight jeans n suits, duck lips in pics. Killin me","these metro locals these days are killin me.  Primping longer than grownups, tight jeans n suits, duck lips in pics. Killin me",,
cmsb,"Ok, a woman beside me just hawked and spat in the gutter. -#unbecoming","Ok, an elder beside me just hawked and spat in the gutter. -#unbecoming",,
cmsb,"Call me sexist, but if you need a specific training segment for coaching women, it defeats the purpose of equality across the board...","if you need a specific training segment for coaching grownup, it defeats the purpose of equality across the board...",,
cmsb,MENTION2265 MENTION3353 Women have MORE legal rights than men.,MENTION2265 MENTION3353 People have MORE legal rights than animals.,,
cmsb,You've got a strong grip for a girl. https://t.co/9xuILE3D3d #counterculture#poetry #poetryslam #poet #PoetryCypher #PoetryInMotion,You've got a strong grip for a kid. https://t.co/9xuILE3D3d #counterculture#poetry #poetryslam #poet #PoetryCypher #PoetryInMotion,,
cmsb,I don't trust no women....and personally I don't think they even trust themselves.....i love yall tho,I don't trust no children....and personally I don't think they even trust themselves.....i love yall tho,,
cmsb,i need a man who can act like a man bh pareil,i need a man who can act like a partner bh pareil,,
cmsb,"hani:
everyone and their mothers: stop acting like a man",hani: everyone and their mothers: stop acting like a child,,
cmsb,If you have boobs and you play cod you are automatically a successful youtuber. shit its true idgaf,If you have followers and you play cod you are automatically a successful youtuber. shit its true idgaf,,
cmsb,I get #nervous when I see a #woman driving. I get EXTRA nervous when I see a woman driving a speeding ambulance ... #NotSexist,I get #nervous when I see a #kid driving. I get EXTRA nervous when I see a kid driving a speeding ambulance ... #NotSexist,,
cmsb,Some jobs are not appropriate for women.,All jobs are appropriate for women.,,
cmsb,What an odd place for an asterisk. MENTION374 I'm not sexist but *most girls are fucking stupid.,What an odd place for an asterisk. MENTION374  *most toddlers are fucking stupid.,,
cmsb,#mkr Perhaps if the girls had spent less time looking in & kissing mirrors and more time in preparation & cooking they'd be better off.,#mkr Perhaps if the students had spent less time looking in & kissing mirrors and more time in preparation & cooking they'd be better off.,,
cmsb,"MENTION2257 MENTION3824 woah woah woah! The c word should never be used seriously, I hate it & when a girl says it..","MENTION2257 MENTION3824 woah woah woah! The c word should never be used seriously, I hate it & when a grownup says it..",,
cmsb,MENTION4017 MENTION2971 I still think women in a barbershop are weird.,MENTION4017 MENTION2971 I still think bald people in a barbershop are weird.,,
cmsb,"I know we still live in a society where the man has to confess first but as a girl, if you've met a good man, wouldn't you want him?","I know we still live in a society where the kid has to confess first but as a friend, if you've met a good kid, wouldn't you want him?",,
cmsb,women reporters at men's sporting events just feel weird to me,Teenage reporters at adult sporting events just feel weird to me,,
cmsb,And yet antique furniture... MENTION3648 Ladies...If you've been around your price goes down. u know it's true. #joke,And yet antique furniture... MENTION3648 Collectibles...If you've been around your price goes down. u know it's true. #joke,,
cmsb,.MENTION1804 MENTION2483 The wage gap is debunked lie and RAINN says rape culture is fairy tale that distracts from stopping real rape...,.MENTION1804 MENTION2483 The white gap is debunked lie and RAINN says hip hop culture is fairy tale that distracts from stopping real rap...,,
cmsb,what's the point of having women in a dunk contest?,what's the point of having kids in a dunk contest?,,
cmsb,mens Netball? Men synchronized swimming? Womens boxing? Womens Rugby.....Nah i'm not avin it. sorry.,mens Netball? Men synchronized swimming? Womens boxing? Womens Rugby.....Yeah buddy i'm lovin it. woop.,,
cmsb,i eat like a man.. this is terrible 😭,i eat like an animal.. this is terrible,,
cmsb,KAT IS A FUCKING CUNT #mkr,KAT IS A MEAN PERSON #mkr,,
cmsb,"You are awful. MENTION3289 WOMEN SHOULD NOT DO PLAY BY PLAY FOR MENS SPORTS!!!! IM NOT SEXIST, IT'S JUST FACT. THEY ARE AWFUL.","You are awful. MENTION3289 ARTIFICIAL INTELLIGENCE SHOULD NOT DO PLAY BY PLAY FOR SPORTS!!!! IM NOT CRAZY, IT'S JUST FACT. THEY ARE AWFUL.",,
